detected_language,url,response_code,num_links,response_type,declared_language
en,https://twitter.com/hashtag/%EC%B0%BE%EC%95%84%EA%B0%80%EB%8A%94%ED%86%B5%EC%9D%BC%EA%B5%90%EC%8B%A4?f=broadcasts&vertical=default,200,89,HTML,th
,https://pbs.twimg.com/profile_images/635213443654545408/1CIb4j8t.jpg,200,,Binary,
,https://pbs.twimg.com/profile_images/635213443654545408/1CIb4j8t_400x400.jpg,200,,Binary,
th,https://twitter.com/KamranKamran321/status/885397336465317888,200,102,HTML,th
en,https://twitter.com/hashtag/madeinnovascotia?lang=th,200,109,HTML,th
th,https://twitter.com/thotbebe/status/887158329541222400,200,97,HTML,th
th,https://twitter.com/caresuga/status/887177904970321920,200,133,HTML,th
tr,https://twitter.com/jinpakasso/status/886201244511068161,200,133,HTML,tr
ko,https://twitter.com/Numinex57?lang=ko,200,187,HTML,ko
ko,https://twitter.com/danielYT20/status/887257400788615169?lang=ko,200,100,HTML,ko
th,https://twitter.com/danielYT20/status/887257400788615169?lang=th,200,100,HTML,th
ko,https://twitter.com/EspeltDavid/status/886979153039425536?lang=ko,200,98,HTML,ko
th,https://twitter.com/JoanPrats360/status/787575888112132096,200,131,HTML,th
th,https://twitter.com/JoanPrats360,200,165,HTML,th
th,https://twitter.com/storleystorm/status/885183637746044928,200,116,HTML,th
th,https://twitter.com/MMAVegasPete/status/886061814794121217,200,101,HTML,th
,https://pbs.twimg.com/profile_images/817134241423257600/KWgdbYA4.jpg,200,,Binary,
th,https://twitter.com/MMAVegasPete,200,154,HTML,th
zh_Hant,https://twitter.com/kirneh73/status/884043305675354112?lang=zh-tw,200,100,HTML,zh-tw
,https://pbs.twimg.com/profile_images/817134241423257600/KWgdbYA4_400x400.jpg,200,,Binary,
zh,https://twitter.com/kirneh73/status/884043305675354112?lang=zh-cn,200,100,HTML,zh-cn
en,https://twitter.com/login?redirect_after_login=%2Fsettings%2Fwidgets%2Fnew%2Fsearch%3Fquery%3D%2523madeinnovascotia,200,70,HTML,th
zh_Hant,https://twitter.com/KamranKamran321/status/885397336465317888?lang=zh-tw,200,102,HTML,zh-tw
en,https://twitter.com/hashtag/madeinnovascotia?f=broadcasts&vertical=default,200,89,HTML,th
th,https://twitter.com/agustdbby,200,178,HTML,th
th,https://twitter.com/Roxanne_Coxco/status/887255291506688000,200,100,HTML,th
,https://pbs.twimg.com/profile_images/886282128677318656/UgxyUsPt.jpg,200,,Binary,
ko,https://twitter.com/jinspinksbride,200,176,HTML,ko
,https://pbs.twimg.com/profile_images/886282128677318656/UgxyUsPt_400x400.jpg,200,,Binary,
ko,https://twitter.com/skypinkprincess/status/886201688532467712,200,102,HTML,ko
zh_Hant,https://twitter.com/danielYT20/status/887257400788615169?lang=zh-tw,200,100,HTML,zh-tw
ko,https://twitter.com/skypinkprincess,200,179,HTML,ko
zh_Hant,https://twitter.com/EspeltDavid/status/886979153039425536?lang=zh-tw,200,98,HTML,zh-tw
,https://pbs.twimg.com/profile_images/886888453371187201/6cx-mx9Z.jpg,200,,Binary,
ko,https://twitter.com/fedebcn40/status/787593445909073920,200,100,HTML,ko
ko,https://twitter.com/fedebcn40,200,177,HTML,ko
,https://pbs.twimg.com/profile_images/841052481232736256/JUWdz6_h.jpg,200,,Binary,
ko,https://twitter.com/Vmanveer99/status/885221894873464832,200,100,HTML,ko
,https://pbs.twimg.com/profile_images/841052481232736256/JUWdz6_h_400x400.jpg,200,,Binary,
,https://pbs.twimg.com/profile_images/766893301387567104/-tLrwT7i.jpg,200,,Binary,
zh_Hant,https://twitter.com/MMAVegasPete/status/886061814794121217?lang=zh-tw,200,101,HTML,zh-tw
,https://pbs.twimg.com/profile_images/766893301387567104/-tLrwT7i_400x400.jpg,200,,Binary,
zh,https://twitter.com/MMAVegasPete/status/886245173264515074,200,99,HTML,zh-cn
zh,https://twitter.com/MMAVegasPete/status/886659634278387714,200,97,HTML,zh-cn
zh_Hant,https://twitter.com/MMAVegasPete/status/886675349022674944,200,96,HTML,zh-tw
th,https://twitter.com/KamranKamran321/status/885397336465317888?lang=th,200,102,HTML,th
zh_Hant,https://twitter.com/MMAVegasPete/status/886680002691051520,200,98,HTML,zh-tw
zh_Hant,https://twitter.com/MMAVegasPete/status/886680572973789184,200,95,HTML,zh-tw
th,https://twitter.com/kirneh73/status/884043305675354112?lang=th,200,100,HTML,th
en,https://twitter.com/Roxanne_Coxco/status/887255291506688000?lang=zh-cn,200,100,HTML,zh-cn
zh_Hant,https://twitter.com/Roxanne_Coxco/status/887255291506688000?lang=zh-tw,200,100,HTML,zh-tw
en,https://twitter.com/BTS_twt/status/884394965945548800,200,224,HTML,zh-tw
en,https://twitter.com/JhayArmy97,200,198,HTML,zh-tw
zh_Hant,https://twitter.com/MBGOT7_BB/status/885527707605389312,200,111,HTML,zh-tw
zh_Hant,https://twitter.com/skypinkprincess/status/886160951346511872,200,106,HTML,zh-tw
zh_Hant,https://twitter.com/fedebcn40/status/879110422900723712,200,96,HTML,zh-tw
zh_Hant,https://twitter.com/rafa_sramos7,200,162,HTML,zh-tw
th,https://twitter.com/MMAVegasPete/status/886061814794121217?lang=th,200,101,HTML,th
th,https://twitter.com/Vmanveer99/status/885221894873464832?lang=th,200,100,HTML,th
en,https://twitter.com/MikesMMAPicks,200,153,HTML,zh-tw
ko,https://twitter.com/MMAVegasPete/status/886659634278387714?lang=ko,200,97,HTML,ko
ko,https://twitter.com/MMAVegasPete/status/886675349022674944?lang=ko,200,96,HTML,ko
ko,https://twitter.com/MMAVegasPete/status/886680572973789184?lang=ko,200,95,HTML,ko
th,https://twitter.com/MMAVegasPete/status/886675349022674944?lang=th,200,96,HTML,th
th,https://twitter.com/cashcows_,200,170,HTML,th
th,https://twitter.com/MMAVegasPete/status/886680572973789184?lang=th,200,95,HTML,th
th,https://twitter.com/Roxanne_Coxco/status/887255291506688000?lang=th,200,100,HTML,th
kn,https://twitter.com/MMAVegasPete/status/886680572973789184?lang=kn,200,95,HTML,kn
zh,https://twitter.com/yoongsdaily/status/887304203114237952,200,100,HTML,zh-cn
en,https://twitter.com/barbiefobia/status/884398086726049792,200,155,HTML,zh-cn
en,https://twitter.com/aLittleGot7/status/885596212019085313,200,112,HTML,zh-cn
ko,https://twitter.com/fedebcn40/status/879110422900723712?lang=ko,200,96,HTML,ko
th,https://twitter.com/fedebcn40/status/879110422900723712?lang=th,200,96,HTML,th
th,https://twitter.com/rafa_sramos7/status/887275250282627072,200,147,HTML,th
ko,https://twitter.com/Vmanveer99/status/885221894873464832?lang=ko,200,100,HTML,ko
ko,https://twitter.com/MikesMMAPicks/status/886698436166381568,200,96,HTML,ko
zh,https://twitter.com/MMAVegasPete/status/886659634278387714?lang=zh-cn,200,97,HTML,zh-cn
zh_Hant,https://twitter.com/MMAVegasPete/status/886675349022674944?lang=zh-tw,200,96,HTML,zh-tw
ko,https://twitter.com/MikesMMAPicks/status/886700099149209600,200,95,HTML,ko
en,https://twitter.com/hashtag/UFacGlasgow?src=hash,200,120,HTML,ko
zh_Hant,https://twitter.com/MMAVegasPete/status/886680572973789184?lang=zh-tw,200,95,HTML,zh-tw
kn,https://twitter.com/cashcows_/status/883833860433358848,200,99,HTML,kn
th,https://twitter.com/ufc/status/883738581365161984,200,184,HTML,th
kn,https://twitter.com/cashcows_/status/883866527656751105,200,97,HTML,kn
kn,https://twitter.com/cashcows_/status/883866664361754625,200,96,HTML,kn
kn,https://twitter.com/umuhhi,200,188,HTML,kn
ko,https://twitter.com/moleundereye_YJ,200,213,HTML,ko
zh_Hant,https://twitter.com/fedebcn40/status/879110422900723712?lang=zh-tw,200,96,HTML,zh-tw
ko,https://twitter.com/choichoochoo917,200,233,HTML,ko
zh_Hant,https://twitter.com/rafa_sramos7/status/887275250282627072?lang=zh-tw,200,147,HTML,zh-tw
ko,https://twitter.com/German_vh9/status/887287943475458048,200,100,HTML,ko
en,https://twitter.com/yclindsay21,200,169,HTML,zh-cn
th,https://twitter.com/MikesMMAPicks/status/886698436166381568?lang=th,200,96,HTML,th
kn,https://twitter.com/MikesMMAPicks/status/886698436166381568?lang=kn,200,96,HTML,kn
th,https://twitter.com/MikesMMAPicks/status/886700099149209600?lang=th,200,95,HTML,th
kn,https://twitter.com/MikesMMAPicks/status/886700099149209600?lang=kn,200,95,HTML,kn
zh_Hant,https://twitter.com/MMA_Jim/status/886626197676978177,200,113,HTML,zh-tw
en,https://twitter.com/MMA_Jim,200,222,HTML,zh-tw
en,https://twitter.com/TheMMABible,200,210,HTML,zh-tw
en,https://twitter.com/briksnchips,200,182,HTML,zh-tw
zh_Hant,https://twitter.com/cashcows_/status/883866664361754625?lang=zh-tw,200,96,HTML,zh-tw
zh,https://twitter.com/cashcows_/status/883866664361754625?lang=zh-cn,200,96,HTML,zh-cn
zh_Hant,https://twitter.com/mochimislifeu/status/886633346624663552,200,109,HTML,zh-tw
zh_Hant,https://twitter.com/_kthtonilynee95/status/886744307360604160,200,100,HTML,zh-tw
zh_Hant,https://twitter.com/moleundereye_YJ/status/880938262331666432,200,110,HTML,zh-tw
en,https://twitter.com/hashtag/BAMBAM?src=hash,200,234,HTML,zh-tw
th,https://twitter.com/rafa_sramos7/status/887275250282627072?lang=th,200,147,HTML,th
en,https://twitter.com/hashtag/Piqu%C3%A9Presidente?src=hash,200,108,HTML,th
ko,https://twitter.com/MikesMMAPicks/status/886698436166381568?lang=ko,200,96,HTML,ko
th,https://twitter.com/UFC_AUSNZ/status/886358406130319360,200,195,HTML,th
ko,https://twitter.com/MikesMMAPicks/status/886700099149209600?lang=ko,200,95,HTML,ko
kn,https://twitter.com/UFC_AUSNZ,200,197,HTML,kn
kn,https://twitter.com/shannon_aman,200,193,HTML,kn
kn,https://twitter.com/mvp_zrh,200,176,HTML,kn
kn,https://twitter.com/TheMMABible/status/886753325655502848,200,105,HTML,kn
kn,https://twitter.com/briksnchips/status/885545315536949254,200,99,HTML,kn
kn,https://twitter.com/cashcows_/status/883866664361754625?lang=kn,200,96,HTML,kn
en,https://twitter.com/briksnchips/status/885624178329755648,200,103,HTML,zh-cn
zh,https://twitter.com/nunchiedits,200,187,HTML,zh-cn
en,https://twitter.com/arsv_cyj,200,210,HTML,zh-cn
zh,https://twitter.com/hashtag/bet?src=hash,200,236,HTML,zh-cn
en,https://twitter.com/hashtag/GOT7fanart?src=hash,200,227,HTML,th
en,https://twitter.com/hashtag/Gr%C3%A0ciesXavi?f=tweets&src=hash,200,89,HTML,th
th,https://twitter.com/winksoulxx/status/886468314221887488,200,114,HTML,th
en,https://twitter.com/hashtag/piquepresidente?src=hash,200,108,HTML,ko
ko,https://twitter.com/Johncas18/status/884089822939410432,200,102,HTML,ko
ko,https://twitter.com/Elvises1,200,213,HTML,ko
ko,https://twitter.com/3HolePunchMattJ/status/886786435763720192,200,106,HTML,ko
,https://pbs.twimg.com/profile_images/806845933170241536/H40USIyk.jpg,200,,Binary,
ko,https://twitter.com/3HolePunchMattJ,200,183,HTML,ko
,https://pbs.twimg.com/profile_images/806845933170241536/H40USIyk_400x400.jpg,200,,Binary,
en,https://twitter.com/hashtag/TriumphantTuesday?src=hash,200,114,HTML,ko
en,https://twitter.com/mvp_zrh?lang=hr,200,176,HTML,hr
ko,https://twitter.com/ltsChase/status/886793812894470144,200,103,HTML,ko
,https://pbs.twimg.com/profile_images/755475078415081472/j9UQQVce.jpg,200,,Binary,
kn,https://twitter.com/ltsChase,200,170,HTML,kn
,https://pbs.twimg.com/profile_images/755475078415081472/j9UQQVce_400x400.jpg,200,,Binary,
ko,https://twitter.com/briksnchips/status/885624178329755648?lang=ko,200,103,HTML,ko
zh_Hant,https://twitter.com/briksnchips/status/885545315536949254?lang=zh-tw,200,99,HTML,zh-tw
th,https://twitter.com/briksnchips/status/885624178329755648?lang=th,200,103,HTML,th
kn,https://twitter.com/briksnchips/status/885624178329755648?lang=kn,200,103,HTML,kn
kn,https://twitter.com/betbybitcoins/status/885238731950755843,200,112,HTML,kn
kn,https://twitter.com/PLEUKTIS1/status/886451882620669952,200,118,HTML,kn
en,https://twitter.com/Aseconday_0502,200,287,HTML,kn
kn,https://twitter.com/BladeAlonso,200,186,HTML,kn
kn,https://twitter.com/abedelrey,200,196,HTML,kn
kn,https://twitter.com/Tomleewalker/status/877986565158387712,200,121,HTML,kn
en,https://twitter.com/hashtag/triumphanttuesday?f=images&vertical=default&src=hash,200,105,HTML,hr
kn,https://twitter.com/WWERollins/status/880416901054185472,200,193,HTML,kn
kn,https://twitter.com/mvp_zrh?lang=kn,200,176,HTML,kn
en,https://twitter.com/professsor_yiff/status/885248032727588864,200,182,HTML,hr
ko,https://twitter.com/professsor_yiff,200,186,HTML,ko
zh_Hant,https://twitter.com/ltsChase/status/885768803543633920,200,96,HTML,zh-tw
kn,https://twitter.com/briksnchips/status/885545315536949254?lang=kn,200,99,HTML,kn
en,https://twitter.com/briksnchips/status/885624178329755648?lang=zh-cn,200,103,HTML,zh-cn
th,https://twitter.com/CBTheGrenade/status/885384093705187328,200,174,HTML,th
th,https://twitter.com/ilksx,200,284,HTML,th
en,https://twitter.com/login?redirect_after_login=%2Fsettings%2Fwidgets%2Fnew%2Fsearch%3Fquery%3D%2523piquepresidente,200,70,HTML,th
en,https://twitter.com/login?redirect_after_login=%2Fsettings%2Fwidgets%2Fnew%2Fsearch%3Fquery%3D%2523Gr%25C3%25A0ciesXavi,200,70,HTML,th
en,https://twitter.com/pimdeedyou,200,202,HTML,th
th,https://twitter.com/Aseconday_0502/status/885424989582704643,200,176,HTML,th
th,https://twitter.com/Sextete1899/status/885997162714320896,200,104,HTML,th
th,https://twitter.com/DustinGiebel/status/886699634596491264,200,194,HTML,th
th,https://twitter.com/lovedogsandbeer/status/880555713721913345,200,114,HTML,th
en,https://twitter.com/hashtag/GoVegan?src=hash,200,205,HTML,th
kn,https://twitter.com/sethsromans/status/880417010110394372,200,103,HTML,kn
kn,https://twitter.com/Shikarosez/status/885594140741730308,200,115,HTML,kn
kn,https://twitter.com/Shikarosez,200,170,HTML,kn
kn,https://twitter.com/professsor_yiff/status/887062432446914561,200,98,HTML,kn
ko,https://twitter.com/ltsChase/status/885768803543633920?lang=ko,200,96,HTML,ko
th,https://twitter.com/ltsChase/status/885768803543633920?lang=th,200,96,HTML,th
kn,https://twitter.com/ltsChase/status/885768803543633920?lang=kn,200,96,HTML,kn
en,https://twitter.com/betbybitcoins/status/885000840414736389,200,110,HTML,zh-cn
en,https://twitter.com/btc_update/status/886095600252588036,200,117,HTML,zh-cn
en,https://twitter.com/btc_update/status/884906541056483328,200,114,HTML,zh-cn
zh,https://twitter.com/Bonusiie/status/887200436700053508,200,162,HTML,zh-cn
zh,https://twitter.com/Supapornimkaja1/status/885674384643342336,200,107,HTML,zh-cn
zh,https://twitter.com/mrmapuche/status/886017952293814273,200,103,HTML,zh-cn
zh,https://twitter.com/stuffjunkie/status/887043170474872833,200,110,HTML,zh-cn
en,https://twitter.com/login?redirect_after_login=%2Fsettings%2Fwidgets%2Fnew%2Fsearch%3Fquery%3D%2523triumphanttuesday,200,70,HTML,zh-cn
en,https://twitter.com/_P0sthuman,200,158,HTML,zh-cn
en,https://twitter.com/hashtag/Farm365?src=hash,200,210,HTML,zh-cn
en,https://twitter.com/aliyahsgodly,200,182,HTML,zh-cn
en,https://twitter.com/mackinaw_b,200,180,HTML,zh-cn
en,https://twitter.com/icetea_addict,200,178,HTML,zh-cn
zh_Hant,https://twitter.com/professsor_yiff/status/887062432446914561?lang=zh-tw,200,98,HTML,zh-tw
zh_Hant,https://twitter.com/ltsChase/status/885768803543633920?lang=zh-tw,200,96,HTML,zh-tw
en,https://twitter.com/professsor_yiff/status/887062432446914561?lang=zh-cn,200,98,HTML,zh-cn
ja,https://twitter.com/professsor_yiff/status/887062432446914561?lang=ja,200,98,HTML,ja
kn,https://twitter.com/fck_lover,200,401,HTML,kn
kn,https://twitter.com/hugh_men,200,287,HTML,kn
kn,https://twitter.com/camer0nmartin,200,286,HTML,kn
kn,https://twitter.com/besiktas1903net,200,216,HTML,kn
en,https://twitter.com/search?q=place%3A7e6d4f877bf9da46,200,166,HTML,kn
kn,https://twitter.com/Quiquegarcai1,200,192,HTML,kn
en,https://twitter.com/hashtag/spoonie?src=hash,200,233,HTML,kn
kn,https://twitter.com/bowie923,200,217,HTML,kn
kn,https://twitter.com/_P0sthuman/status/883838672084381696,200,98,HTML,kn
kn,https://twitter.com/_P0sthuman/status/884032930892439553,200,98,HTML,kn
kn,https://twitter.com/Dalesbrad007/status/884881358509703171,200,153,HTML,kn
kn,https://twitter.com/hashtag/cutiesaturday?src=hash,200,198,HTML,kn
kn,https://twitter.com/professsor_yiff/status/887062432446914561?lang=kn,200,98,HTML,kn
en,https://twitter.com/TomLondon6/status/877631512916758528,200,179,HTML,zh-tw
en,https://twitter.com/TomLondon6,200,196,HTML,zh-cn
ja,https://twitter.com/DanNerdCubed/status/879350557898665984,200,190,HTML,ja
ja,https://twitter.com/DanNerdCubed/status/880391358804090880,200,194,HTML,ja
ja,https://twitter.com/SenSanders/status/880139990285418496,200,210,HTML,ja
ja,https://twitter.com/tribun_1903/status/885848720197255169,200,108,HTML,ja
ja,https://twitter.com/tribun_1903,200,153,HTML,ja
ja,https://twitter.com/SrtaNeymar11/status/886293149055897601,200,171,HTML,ja
en,https://twitter.com/hashtag/autoimmune?src=hash,200,235,HTML,ja
ja,https://twitter.com/allinwithchris,200,209,HTML,ja
ja,https://twitter.com/its_Ryyyy,200,172,HTML,ja
ja,https://twitter.com/JinxedEmi,200,159,HTML,ja
ja,https://twitter.com/CoolPetStuff/status/885034125907947520,200,104,HTML,ja
ja,https://twitter.com/CoolPetStuff,200,111,HTML,ja
kn,https://twitter.com/mandyfarmpark,200,93,HTML,kn
kn,https://twitter.com/ffapob,200,185,HTML,kn
kn,https://twitter.com/TomLondon6/status/885257248729178112,200,172,HTML,kn
kn,https://twitter.com/OliSpacePixels/status/879395668162469888,200,106,HTML,kn
,https://pbs.twimg.com/profile_images/866268296232005633/GzNIfPyG.jpg,200,,Binary,
en,https://twitter.com/login?redirect_after_login=%2Fhugh_men%2Fwith_replies,200,70,HTML,kn
,https://pbs.twimg.com/profile_images/866268296232005633/GzNIfPyG_400x400.jpg,200,,Binary,
kn,https://twitter.com/liamEUout/status/880724773252329472,200,113,HTML,kn
en,https://twitter.com/login?redirect_after_login=%2Fcamer0nmartin%2Fwith_replies,200,70,HTML,kn
kn,https://twitter.com/SenorBoomNYC/status/880476842574184449,200,160,HTML,kn
,https://pbs.twimg.com/profile_images/877600821667647489/RKolqyus.jpg,200,,Binary,
kn,https://twitter.com/DAVUTALTAY1/status/886208861258096645,200,99,HTML,kn
,https://pbs.twimg.com/profile_images/877600821667647489/RKolqyus_400x400.jpg,200,,Binary,
kn,https://twitter.com/adidasTR,200,193,HTML,kn
,https://pbs.twimg.com/profile_images/693711376485912576/MrK3opHq.jpg,200,,Binary,
kn,https://twitter.com/Juan_ABM18/status/886314066624606209,200,98,HTML,kn
,https://pbs.twimg.com/profile_images/693711376485912576/MrK3opHq_400x400.jpg,200,,Binary,
kn,https://twitter.com/Juan_ABM18,200,194,HTML,kn
bg,https://twitter.com/allinwithchris?lang=bg,200,209,HTML,bg
,https://pbs.twimg.com/profile_images/3619317217/3139040349b771156000af6b1658e97e_400x400.jpeg,200,,Binary,
kn,https://twitter.com/its_Ryyyy/status/886251366229954560,200,97,HTML,kn
,https://pbs.twimg.com/profile_images/3619317217/3139040349b771156000af6b1658e97e.jpeg,200,,Binary,
kn,https://twitter.com/JinxedEmi/status/857857000406962176,200,98,HTML,kn
kn,https://twitter.com/CoolPetStuff/status/884924183314128896,200,99,HTML,kn
en,https://twitter.com/search?q=place%3A84229b03659050aa,200,146,HTML,kn
kn,https://twitter.com/Berti_and_Ernie/status/884927341214019586,200,122,HTML,kn
kn,https://twitter.com/PeterStefanovi2/status/886829348015276033,200,181,HTML,kn
kn,https://twitter.com/_MostlyPolitics/status/885520384740794369,200,107,HTML,kn
en,https://twitter.com/OliSpacePixels/status/879395668162469888?lang=zh-tw,200,106,HTML,zh-tw
en,https://twitter.com/OliSpacePixels/status/879395668162469888?lang=zh-cn,200,106,HTML,zh-cn
ja,https://twitter.com/OliSpacePixels/status/879395668162469888?lang=ja,200,106,HTML,ja
zh_Hant,https://twitter.com/liamEUout/status/880724773252329472?lang=zh-tw,200,113,HTML,zh-tw
zh_Hant,https://twitter.com/DAVUTALTAY1/status/886208861258096645?lang=zh-tw,200,99,HTML,zh-tw
zh,https://twitter.com/DAVUTALTAY1/status/886208861258096645?lang=zh-cn,200,99,HTML,zh-cn
,https://pbs.twimg.com/profile_images/854282585022767108/4OrGSE6Z.jpg,200,,Binary,
ja,https://twitter.com/allinwithchris?lang=ja,200,209,HTML,ja
ro,https://twitter.com/Juan_ABM18?lang=ro,200,194,HTML,ro
,https://pbs.twimg.com/profile_images/854282585022767108/4OrGSE6Z_400x400.jpg,200,,Binary,
bg,https://twitter.com/Telmometro/status/872431280083935233,200,146,HTML,bg
